Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Location,Discount_Applied,Return_Flag,Order_Amount,Payment_Method_Debit Card,Payment_Method_Gift Card,Payment_Method_PayPal,Shipping_Method_Next-Day,Shipping_Method_Standard,Product_Category_Clothing,Product_Category_Electronics,Product_Category_Home,Product_Category_Toys,User_Gender_Male,Return_Prob
ORD00006865,PROD00006865,USER00006865,2024-06-29,2023-08-31,76.06,3,Defective,Returned,-303.0,47,City62,20.31,1,228.18,False,True,False,True,False,False,False,False,True,True,0.5011234193723875
ORD00006866,PROD00006866,USER00006866,2023-11-01,2023-10-19,149.88,3,Wrong item,Returned,-13.0,25,City81,36.11,1,449.64,False,False,False,False,True,False,False,True,False,True,0.506968713249
ORD00006867,PROD00006867,USER00006867,2024-12-15,2024-01-30,343.08,1,Wrong item,Returned,-320.0,67,City38,36.99,1,343.08,False,False,False,False,True,False,True,False,False,True,0.5258682107353568
ORD00006868,PROD00006868,USER00006868,2023-11-29,2024-03-23,124.34,3,Wrong item,Returned,115.0,36,City35,31.87,1,373.02,False,False,False,True,False,False,False,True,False,False,0.5083971754405271
ORD00006871,PROD00006871,USER00006871,2023-04-02,2024-12-19,167.06,5,Defective,Returned,627.0,66,City66,23.5,1,835.3,False,True,False,True,False,False,False,True,False,True,0.5116425107819551
ORD00006872,PROD00006872,USER00006872,2023-09-27,,244.37,4,,Not Returned,,18,City14,37.37,0,977.48,True,False,False,False,False,True,False,False,False,True,0.5349961395001929
ORD00006874,PROD00006874,USER00006874,2024-02-24,,173.88,1,,Not Returned,,37,City48,20.85,0,173.88,True,False,False,True,False,False,False,False,False,True,0.5116947362259203
ORD00006875,PROD00006875,USER00006875,2024-09-21,,94.56,3,,Not Returned,,43,City95,41.44,0,283.68,False,True,False,False,False,False,False,False,True,True,0.5083851119085069
ORD00006878,PROD00006878,USER00006878,2024-05-12,,153.95,1,,Not Returned,,27,City80,40.18,0,153.95,False,True,False,False,True,False,True,False,False,True,0.5323913373355269
ORD00006879,PROD00006879,USER00006879,2023-06-30,,70.06,4,,Not Returned,,50,City31,48.05,0,280.24,True,False,False,False,False,False,False,False,True,False,0.5092921785935656
ORD00006880,PROD00006880,USER00006880,2023-01-08,2024-03-24,346.05,5,Changed mind,Returned,441.0,20,City45,25.08,1,1730.25,False,True,False,False,False,True,False,False,False,False,0.5153020637667598
ORD00006881,PROD00006881,USER00006881,2023-06-03,,86.78,5,,Not Returned,,38,City60,19.7,0,433.9,False,True,False,False,True,True,False,False,False,False,0.5225700821681951
ORD00006883,PROD00006883,USER00006883,2024-11-21,2024-11-26,188.06,3,Changed mind,Returned,5.0,69,City58,47.38,1,564.1800000000001,True,False,False,True,False,True,False,False,False,True,0.5549901457667902
ORD00006885,PROD00006885,USER00006885,2023-09-11,2024-02-24,202.29,3,Defective,Returned,166.0,35,City87,46.28,1,606.87,False,False,False,True,False,False,True,False,False,False,0.5379640069152607
ORD00006887,PROD00006887,USER00006887,2023-12-01,2024-07-05,69.33,2,Not as described,Returned,217.0,40,City49,2.83,1,138.66,True,False,False,False,False,False,True,False,False,True,0.501149382615199
ORD00006890,PROD00006890,USER00006890,2023-06-27,2024-02-29,103.98,4,Defective,Returned,247.0,57,City80,41.92,1,415.92,False,True,False,False,True,False,False,False,True,False,0.5042943028248744
ORD00006891,PROD00006891,USER00006891,2023-09-14,2024-01-17,17.1,4,Wrong item,Returned,125.0,43,City22,41.45,1,68.4,False,False,False,True,False,False,True,False,False,False,0.5401876709224672
ORD00006893,PROD00006893,USER00006893,2023-01-22,,188.45,3,,Not Returned,,51,City48,35.88,0,565.3499999999999,True,False,False,False,True,False,False,True,False,False,0.5034561146956247
ORD00006895,PROD00006895,USER00006895,2023-11-26,2023-12-13,224.79,3,Wrong item,Returned,17.0,56,City75,46.6,1,674.37,False,True,False,False,True,True,False,False,False,False,0.539179717178015
ORD00006896,PROD00006896,USER00006896,2023-07-13,,143.67,5,,Not Returned,,18,City1,40.64,0,718.3499999999999,False,False,False,False,False,False,True,False,False,True,0.5316820183351908
ORD00006899,PROD00006899,USER00006899,2023-12-22,2024-10-30,233.05,3,Wrong item,Returned,313.0,21,City81,47.84,1,699.1500000000001,False,True,False,True,False,False,False,False,True,False,0.515333466967512
ORD00006900,PROD00006900,USER00006900,2023-12-17,,221.42,2,,Not Returned,,62,City47,3.44,0,442.84,False,True,False,False,False,True,False,False,False,True,0.5086683106155543
ORD00006902,PROD00006902,USER00006902,2024-01-30,,199.72,1,,Not Returned,,25,City74,41.96,0,199.72,True,False,False,False,True,False,False,False,False,True,0.5194381256679039
ORD00006904,PROD00006904,USER00006904,2023-05-14,2024-01-21,38.85,1,Changed mind,Returned,252.0,43,City62,42.13,1,38.85,True,False,False,False,True,False,False,False,True,True,0.5046911243536448
ORD00006906,PROD00006906,USER00006906,2024-07-04,2024-03-19,418.99,4,Changed mind,Returned,-107.0,62,City53,43.26,1,1675.96,False,False,True,True,False,True,False,False,False,False,0.5097006632594481
ORD00006912,PROD00006912,USER00006912,2023-07-21,2023-06-05,478.24,1,Defective,Returned,-46.0,27,City43,16.33,1,478.24,True,False,False,False,True,False,True,False,False,False,0.5063793962152239
ORD00006913,PROD00006913,USER00006913,2024-01-30,,341.98,4,,Not Returned,,68,City81,32.24,0,1367.92,False,True,False,False,True,True,False,False,False,False,0.5230994848573427
ORD00006915,PROD00006915,USER00006915,2024-12-13,,73.92,1,,Not Returned,,55,City30,23.42,0,73.92,False,True,False,False,False,False,True,False,False,True,0.5180270010783553
ORD00006916,PROD00006916,USER00006916,2024-03-12,,158.06,3,,Not Returned,,64,City21,13.45,0,474.18,False,False,False,True,False,True,False,False,False,False,0.518423898235329
ORD00006917,PROD00006917,USER00006917,2024-01-07,2023-01-19,278.61,5,Changed mind,Returned,-353.0,52,City22,36.3,1,1393.0500000000002,True,False,False,False,False,False,False,False,False,True,0.5117297392406808
ORD00006918,PROD00006918,USER00006918,2024-08-27,2024-12-13,208.01,5,Wrong item,Returned,108.0,40,City85,48.48,1,1040.05,False,True,False,False,True,False,False,True,False,True,0.5207084988723358
ORD00006919,PROD00006919,USER00006919,2023-12-09,2024-01-13,484.07,2,Changed mind,Returned,35.0,35,City73,32.27,1,968.14,True,False,False,False,False,False,True,False,False,True,0.5221691673542241
ORD00006921,PROD00006921,USER00006921,2023-12-14,,347.97,2,,Not Returned,,43,City97,22.44,0,695.94,True,False,False,True,False,False,False,False,False,True,0.5119290316225377
ORD00006922,PROD00006922,USER00006922,2023-12-31,2023-10-24,432.79,3,Wrong item,Returned,-68.0,65,City74,43.71,1,1298.3700000000001,False,True,False,False,False,False,False,True,False,False,0.5060981455051269
ORD00006927,PROD00006927,USER00006927,2024-07-02,2023-12-24,25.1,1,Changed mind,Returned,-191.0,19,City43,16.8,1,25.1,True,False,False,True,False,False,True,False,False,False,0.5155375539361206
ORD00006929,PROD00006929,USER00006929,2024-01-16,2024-09-11,6.75,4,Not as described,Returned,239.0,40,City40,24.14,1,27.0,True,False,False,False,True,False,False,False,False,True,0.5113613471577231
ORD00006930,PROD00006930,USER00006930,2023-12-21,2024-07-20,327.23,2,Defective,Returned,212.0,60,City7,36.25,1,654.46,False,False,False,False,False,True,False,False,False,True,0.5308996994875141
ORD00006934,PROD00006934,USER00006934,2024-01-29,,69.75,4,,Not Returned,,44,City16,44.9,0,279.0,True,False,False,True,False,False,False,False,True,False,0.5167977930325528
ORD00006937,PROD00006937,USER00006937,2024-05-11,2024-08-21,124.54,5,Not as described,Returned,102.0,31,City26,15.96,1,622.7,False,True,False,False,True,True,False,False,False,False,0.5177102118971397
ORD00006939,PROD00006939,USER00006939,2024-07-31,,286.68,5,,Not Returned,,55,City18,42.51,0,1433.4,False,False,False,True,False,False,True,False,False,False,0.5312599690200539
ORD00006942,PROD00006942,USER00006942,2024-02-19,,98.97,4,,Not Returned,,70,City49,27.48,0,395.88,False,False,True,True,False,True,False,False,False,False,0.5070643651501653
ORD00006946,PROD00006946,USER00006946,2024-02-09,,341.4,2,,Not Returned,,33,City46,16.22,0,682.8,False,True,False,False,True,False,True,False,False,False,0.5055947114853839
ORD00006947,PROD00006947,USER00006947,2023-01-16,,374.07,2,,Not Returned,,66,City58,13.71,0,748.14,True,False,False,False,True,False,True,False,False,False,0.5019185282820223
ORD00006948,PROD00006948,USER00006948,2024-12-08,,318.58,1,,Not Returned,,47,City32,46.46,0,318.58,True,False,False,True,False,False,False,True,False,True,0.527903138809303
ORD00006949,PROD00006949,USER00006949,2023-12-14,,77.14,1,,Not Returned,,48,City88,38.22,0,77.14,False,False,False,False,False,False,False,False,False,False,0.5070753756836692
ORD00006950,PROD00006950,USER00006950,2023-03-24,2024-10-04,375.46,5,Not as described,Returned,560.0,32,City28,44.82,1,1877.3,False,False,False,False,False,True,False,False,False,True,0.5318047750230662
ORD00006951,PROD00006951,USER00006951,2023-01-09,,85.8,2,,Not Returned,,30,City23,40.94,0,171.6,True,False,False,False,False,False,False,True,False,False,0.5083157083914339
ORD00006953,PROD00006953,USER00006953,2023-12-08,2023-05-13,496.94,1,Changed mind,Returned,-209.0,69,City44,45.72,1,496.94,False,True,False,True,False,False,False,False,False,False,0.529195376940936
ORD00006955,PROD00006955,USER00006955,2024-11-14,,200.59,2,,Not Returned,,39,City25,29.13,0,401.18,True,False,False,True,False,True,False,False,False,False,0.5336960120171096
ORD00006958,PROD00006958,USER00006958,2024-03-05,,321.94,3,,Not Returned,,44,City71,41.41,0,965.8199999999999,False,False,False,False,True,True,False,False,False,False,0.5283720400267756
ORD00006959,PROD00006959,USER00006959,2024-02-07,2023-09-07,498.85,1,Not as described,Returned,-153.0,20,City81,25.53,1,498.85,True,False,False,True,False,False,False,True,False,True,0.510826692618023
ORD00006960,PROD00006960,USER00006960,2024-08-12,2024-06-30,19.97,5,Defective,Returned,-43.0,61,City4,34.56,1,99.85,False,True,False,True,False,False,False,False,True,True,0.5190042839373072
ORD00006961,PROD00006961,USER00006961,2023-08-05,,470.44,4,,Not Returned,,22,City99,40.88,0,1881.76,False,False,False,True,False,False,False,False,False,True,0.516976919772521
ORD00006965,PROD00006965,USER00006965,2024-10-23,,88.77,1,,Not Returned,,52,City28,32.86,0,88.77,False,False,False,False,False,False,False,False,False,False,0.5025925432118769
ORD00006968,PROD00006968,USER00006968,2023-12-18,2024-12-14,45.84,4,Not as described,Returned,362.0,41,City82,3.21,1,183.36,False,True,False,False,True,False,True,False,False,False,0.5013852076975649
ORD00006974,PROD00006974,USER00006974,2023-06-26,,115.99,4,,Not Returned,,53,City13,45.95,0,463.96,False,False,False,True,False,True,False,False,False,True,0.5533569250714159
ORD00006977,PROD00006977,USER00006977,2024-04-25,,116.21,1,,Not Returned,,57,City98,37.43,0,116.21,False,True,False,False,False,False,False,False,True,True,0.5021877615644282
ORD00006978,PROD00006978,USER00006978,2024-08-18,,57.19,4,,Not Returned,,51,City83,16.74,0,228.76,False,True,False,False,True,True,False,False,False,True,0.5251788403468194
ORD00006979,PROD00006979,USER00006979,2023-11-14,2023-05-24,404.31,4,Changed mind,Returned,-174.0,48,City27,8.99,1,1617.24,False,True,False,False,False,True,False,False,False,False,0.5014054605366393
ORD00006981,PROD00006981,USER00006981,2024-04-26,2023-09-02,21.59,5,Wrong item,Returned,-237.0,22,City3,31.08,1,107.95,False,True,False,False,False,False,False,True,False,False,0.5088262555400698
ORD00006983,PROD00006983,USER00006983,2024-10-10,,92.2,2,,Not Returned,,23,City82,14.04,0,184.4,False,True,False,False,False,True,False,False,False,True,0.5187732888582741
ORD00006986,PROD00006986,USER00006986,2023-10-29,2024-11-13,44.19,1,Not as described,Returned,381.0,46,City79,38.51,1,44.19,False,False,False,True,False,True,False,False,False,False,0.5377977385360625
ORD00006988,PROD00006988,USER00006988,2023-12-11,,398.05,5,,Not Returned,,46,City78,19.5,0,1990.25,False,False,False,False,False,True,False,False,False,True,0.5094778817436613
ORD00006993,PROD00006993,USER00006993,2024-12-07,2023-02-14,385.49,2,Changed mind,Returned,-662.0,38,City4,48.94,1,770.98,False,False,False,False,True,False,True,False,False,False,0.5283213639780961
ORD00006995,PROD00006995,USER00006995,2023-03-25,2024-11-26,474.71,4,Changed mind,Returned,612.0,57,City42,34.84,1,1898.84,False,False,False,True,False,False,False,False,False,False,0.5060904321628731
ORD00006996,PROD00006996,USER00006996,2023-02-22,,403.64,2,,Not Returned,,48,City37,32.0,0,807.28,True,False,False,True,False,False,False,True,False,True,0.5136947033441577
ORD00006999,PROD00006999,USER00006999,2023-01-17,2024-07-03,415.32,1,Changed mind,Returned,533.0,56,City35,25.34,1,415.32,True,False,False,False,True,False,True,False,False,True,0.5194359009537277
ORD00007000,PROD00007000,USER00007000,2023-08-13,2024-05-23,232.16,1,Wrong item,Returned,284.0,61,City94,36.73,1,232.16,True,False,False,False,True,False,False,False,False,False,0.5094760153745237
ORD00007002,PROD00007002,USER00007002,2023-10-17,2024-07-03,398.17,1,Not as described,Returned,260.0,59,City31,32.52,1,398.17,False,False,False,False,True,False,False,True,False,True,0.5031410332629849
ORD00007005,PROD00007005,USER00007005,2023-01-14,2023-05-02,32.39,1,Defective,Returned,108.0,28,City9,23.68,1,32.39,True,False,False,False,False,True,False,False,False,False,0.5183289617388248
ORD00007011,PROD00007011,USER00007011,2023-06-24,,172.01,3,,Not Returned,,59,City20,16.78,0,516.03,True,False,False,False,True,True,False,False,False,True,0.5196307924900815
ORD00007014,PROD00007014,USER00007014,2024-12-06,2023-07-17,101.15,4,Defective,Returned,-508.0,28,City41,27.96,1,404.6,False,False,False,False,False,False,False,False,False,False,0.5025840102169217
ORD00007016,PROD00007016,USER00007016,2023-07-07,,187.74,5,,Not Returned,,47,City97,25.63,0,938.7,False,True,False,False,True,False,True,False,False,False,0.5158629894214446
ORD00007017,PROD00007017,USER00007017,2024-03-19,2024-01-02,340.95,2,Defective,Returned,-77.0,47,City69,15.09,1,681.9,True,False,False,True,False,True,False,False,False,False,0.5206213386229479
ORD00007020,PROD00007020,USER00007020,2024-02-08,2024-07-24,67.57,5,Defective,Returned,167.0,23,City76,11.61,1,337.84999999999997,False,False,False,False,False,False,True,False,False,True,0.5107100722998384
ORD00007022,PROD00007022,USER00007022,2023-08-18,2024-10-14,306.7,4,Defective,Returned,423.0,48,City57,39.14,1,1226.8,False,True,False,True,False,False,True,False,False,False,0.5330501322510486
ORD00007023,PROD00007023,USER00007023,2023-01-18,2024-04-23,422.68,2,Not as described,Returned,461.0,51,City8,36.33,1,845.36,False,False,False,False,False,False,False,True,False,True,0.5038600138851914
ORD00007026,PROD00007026,USER00007026,2024-01-23,2024-10-08,425.59,5,Not as described,Returned,259.0,21,City5,48.83,1,2127.95,False,True,False,False,True,False,False,True,False,False,0.5054719958355628
ORD00007029,PROD00007029,USER00007029,2023-02-12,,252.67,3,,Not Returned,,39,City3,34.28,0,758.01,False,False,True,True,False,True,False,False,False,True,0.5138028780872547
ORD00007032,PROD00007032,USER00007032,2023-02-09,,322.79,5,,Not Returned,,36,City86,17.63,0,1613.95,True,False,False,False,True,False,True,False,False,False,0.5017272778441162
ORD00007033,PROD00007033,USER00007033,2023-06-10,2023-07-24,387.67,4,Changed mind,Returned,44.0,39,City66,34.55,1,1550.68,False,False,False,False,True,True,False,False,False,False,0.5191098045454773
ORD00007037,PROD00007037,USER00007037,2024-09-03,2024-01-30,432.12,3,Wrong item,Returned,-217.0,47,City47,16.48,1,1296.3600000000001,False,False,False,True,False,True,False,False,False,False,0.515166065847666
ORD00007039,PROD00007039,USER00007039,2023-02-20,,191.99,4,,Not Returned,,63,City4,41.35,0,767.96,True,False,False,False,True,False,False,False,False,True,0.5196868494264574
ORD00007040,PROD00007040,USER00007040,2023-01-16,,74.69,1,,Not Returned,,30,City61,47.38,0,74.69,True,False,False,False,True,False,False,True,False,True,0.5178516105321491
ORD00007041,PROD00007041,USER00007041,2024-10-04,2024-07-06,92.66,3,Not as described,Returned,-90.0,54,City70,43.22,1,277.98,False,False,False,False,False,False,True,False,False,False,0.5276004467527695
ORD00007042,PROD00007042,USER00007042,2023-10-26,2024-08-30,481.94,4,Changed mind,Returned,309.0,60,City80,45.31,1,1927.76,True,False,False,False,True,False,True,False,False,False,0.5210642411411712
ORD00007044,PROD00007044,USER00007044,2024-04-23,,436.57,2,,Not Returned,,57,City52,29.41,0,873.14,False,True,False,False,True,False,True,False,False,False,0.5158400386431979
ORD00007045,PROD00007045,USER00007045,2023-09-27,,147.65,5,,Not Returned,,29,City61,17.21,0,738.25,True,False,False,True,False,False,False,True,False,True,0.5059612855783944
ORD00007049,PROD00007049,USER00007049,2023-10-25,2023-03-01,240.8,4,Not as described,Returned,-238.0,27,City86,26.05,1,963.2,False,True,False,False,True,False,False,True,False,True,0.5006529020052688
ORD00007050,PROD00007050,USER00007050,2023-10-04,2023-09-04,77.38,5,Wrong item,Returned,-30.0,68,City15,26.84,1,386.9,True,False,False,True,False,False,True,False,False,True,0.5363536576910032
ORD00007051,PROD00007051,USER00007051,2024-01-28,2024-09-22,74.67,3,Wrong item,Returned,238.0,64,City79,43.9,1,224.01,False,False,True,True,False,False,False,False,False,True,0.5051997967887865
ORD00007052,PROD00007052,USER00007052,2023-08-13,,319.49,1,,Not Returned,,38,City16,14.57,0,319.49,True,False,False,False,False,False,True,False,False,True,0.5100442635923913
ORD00007053,PROD00007053,USER00007053,2023-10-02,2023-04-25,349.96,2,Changed mind,Returned,-160.0,36,City88,11.8,1,699.92,False,False,False,False,False,True,False,False,False,False,0.5044633244240919
ORD00007056,PROD00007056,USER00007056,2023-02-03,,382.46,4,,Not Returned,,49,City79,48.98,0,1529.84,False,True,False,True,False,False,True,False,False,False,0.5387899841808731
ORD00007057,PROD00007057,USER00007057,2023-05-19,2023-08-14,412.73,2,Changed mind,Returned,87.0,69,City50,45.03,1,825.46,False,False,True,False,False,False,True,False,False,True,0.504595635797032
ORD00007061,PROD00007061,USER00007061,2024-06-28,2024-12-29,86.22,1,Defective,Returned,184.0,61,City11,31.96,1,86.22,False,False,False,False,False,False,True,False,False,False,0.5151847278530788
ORD00007062,PROD00007062,USER00007062,2023-06-24,2024-02-26,163.58,5,Defective,Returned,247.0,28,City31,1.55,1,817.9000000000001,False,True,False,False,True,True,False,False,False,True,0.5094558829122686
ORD00007065,PROD00007065,USER00007065,2023-12-07,,165.08,5,,Not Returned,,68,City40,15.18,0,825.4000000000001,False,False,False,False,False,False,True,False,False,True,0.5092902899329665
ORD00007067,PROD00007067,USER00007067,2023-12-28,2024-12-27,119.55,4,Defective,Returned,365.0,34,City41,46.78,1,478.2,False,False,False,True,False,False,False,False,False,False,0.5279610300161872
ORD00007074,PROD00007074,USER00007074,2024-02-16,2024-01-02,8.59,1,Wrong item,Returned,-45.0,25,City97,33.64,1,8.59,True,False,False,False,False,False,True,False,False,True,0.5251701289662973
ORD00007076,PROD00007076,USER00007076,2024-05-29,,306.15,2,,Not Returned,,43,City12,39.46,0,612.3,False,True,False,True,False,True,False,False,False,True,0.5482634435969739
ORD00007077,PROD00007077,USER00007077,2024-07-26,,51.25,1,,Not Returned,,30,City17,45.93,0,51.25,False,False,False,False,True,False,False,True,False,False,0.5077485653698036
ORD00007078,PROD00007078,USER00007078,2023-01-08,2024-06-21,62.06,2,Defective,Returned,530.0,70,City31,44.81,1,124.12,True,False,False,False,True,True,False,False,False,False,0.5380333464733595
ORD00007082,PROD00007082,USER00007082,2024-06-30,,249.18,5,,Not Returned,,20,City8,43.71,0,1245.9,False,False,False,True,False,False,True,False,False,False,0.5339634080804649
ORD00007087,PROD00007087,USER00007087,2024-08-12,,96.21,5,,Not Returned,,18,City24,20.33,0,481.04999999999995,True,False,False,False,False,False,False,False,False,True,0.5065560083310507
ORD00007089,PROD00007089,USER00007089,2024-05-15,,142.08,2,,Not Returned,,54,City75,26.61,0,284.16,False,False,False,False,False,False,False,False,False,True,0.50400891683269
ORD00007090,PROD00007090,USER00007090,2023-01-23,2023-07-07,286.27,1,Defective,Returned,165.0,50,City18,48.27,1,286.27,True,False,False,False,False,False,False,True,False,True,0.5191961784882771
ORD00007092,PROD00007092,USER00007092,2023-08-03,,453.04,2,,Not Returned,,30,City26,36.78,0,906.08,False,True,False,False,True,False,False,False,False,True,0.5141997989243638
ORD00007093,PROD00007093,USER00007093,2023-11-21,,125.86,4,,Not Returned,,38,City91,20.76,0,503.44,False,False,False,False,True,False,False,False,False,True,0.501386553680408
ORD00007095,PROD00007095,USER00007095,2024-06-07,,214.01,5,,Not Returned,,29,City94,11.64,0,1070.05,False,False,False,False,False,True,False,False,False,True,0.5112121578906101
ORD00007096,PROD00007096,USER00007096,2023-01-22,2024-10-30,447.53,1,Not as described,Returned,647.0,45,City37,25.96,1,447.53,True,False,False,True,False,False,False,False,True,True,0.5024019423607561
ORD00007098,PROD00007098,USER00007098,2024-03-18,,499.68,2,,Not Returned,,34,City23,49.62,0,999.36,False,True,False,False,True,False,False,False,False,False,0.5189331428409103
ORD00007099,PROD00007099,USER00007099,2024-08-27,2024-06-19,133.29,5,Changed mind,Returned,-69.0,48,City52,34.52,1,666.4499999999999,False,True,False,False,True,False,True,False,False,False,0.5258123295327553
ORD00007100,PROD00007100,USER00007100,2024-07-19,,171.26,3,,Not Returned,,36,City26,19.7,0,513.78,True,False,False,True,False,False,False,False,False,False,0.50608621673467
ORD00007103,PROD00007103,USER00007103,2024-12-03,,130.45,3,,Not Returned,,57,City71,43.69,0,391.34999999999997,False,True,False,False,False,False,False,True,False,True,0.5181484932935088
ORD00007106,PROD00007106,USER00007106,2023-08-06,2024-07-15,448.19,2,Defective,Returned,344.0,38,City71,27.21,1,896.38,False,True,False,False,True,False,False,False,False,False,0.500521924963714
ORD00007108,PROD00007108,USER00007108,2023-02-13,,246.99,3,,Not Returned,,53,City71,43.05,0,740.97,False,False,False,True,False,True,False,False,False,True,0.5470153101754062
ORD00007111,PROD00007111,USER00007111,2024-08-04,,357.36,5,,Not Returned,,70,City36,46.9,0,1786.8000000000002,True,False,False,False,False,False,True,False,False,True,0.530414898788842
ORD00007112,PROD00007112,USER00007112,2024-02-28,2024-02-09,174.11,5,Defective,Returned,-19.0,23,City2,21.71,1,870.5500000000001,False,False,False,True,False,False,False,True,False,True,0.5053939232002967
ORD00007117,PROD00007117,USER00007117,2023-03-01,,359.91,3,,Not Returned,,25,City49,41.08,0,1079.73,False,False,False,True,False,False,True,False,False,True,0.5359066789138762
ORD00007119,PROD00007119,USER00007119,2024-03-21,2024-10-26,278.81,5,Defective,Returned,219.0,51,City28,38.59,1,1394.05,False,False,True,False,True,True,False,False,False,True,0.5051870689063388
ORD00007132,PROD00007132,USER00007132,2023-02-14,,300.76,1,,Not Returned,,60,City48,28.36,0,300.76,False,False,False,False,True,False,True,False,False,True,0.5184821642149275
ORD00007136,PROD00007136,USER00007136,2023-07-08,,90.0,2,,Not Returned,,19,City44,24.37,0,180.0,True,False,False,False,True,False,False,True,False,True,0.5000060289502414
ORD00007137,PROD00007137,USER00007137,2023-05-04,2023-01-31,236.91,2,Defective,Returned,-93.0,63,City3,19.75,1,473.82,False,True,False,True,False,False,False,False,False,False,0.5062796514286303
ORD00007139,PROD00007139,USER00007139,2024-02-18,,452.21,1,,Not Returned,,31,City67,37.68,0,452.21,False,True,False,True,False,False,False,True,False,False,0.5165280885866339
ORD00007140,PROD00007140,USER00007140,2024-01-28,2024-04-02,361.22,1,Defective,Returned,65.0,18,City2,5.76,1,361.22,False,False,False,False,False,True,False,False,False,False,0.5010557132334899
ORD00007141,PROD00007141,USER00007141,2024-11-05,2023-10-17,139.4,3,Changed mind,Returned,-385.0,68,City31,24.73,1,418.20000000000005,False,True,False,False,False,False,False,False,False,False,0.5021095659658404
ORD00007142,PROD00007142,USER00007142,2023-02-09,,281.44,2,,Not Returned,,48,City12,46.25,0,562.88,True,False,False,False,False,False,False,False,True,True,0.5080316952545265
ORD00007143,PROD00007143,USER00007143,2023-07-10,2024-04-11,397.47,3,Wrong item,Returned,276.0,23,City12,44.88,1,1192.41,True,False,False,True,False,False,False,True,False,True,0.5223712902065911
ORD00007146,PROD00007146,USER00007146,2023-09-04,,233.29,2,,Not Returned,,18,City65,46.89,0,466.58,True,False,False,True,False,False,True,False,False,False,0.5411962719961394
ORD00007149,PROD00007149,USER00007149,2024-06-18,,424.97,1,,Not Returned,,68,City57,38.61,0,424.97,False,True,False,False,False,False,False,False,True,True,0.5041044826194757
ORD00007150,PROD00007150,USER00007150,2024-09-22,2024-02-13,257.63,2,Defective,Returned,-222.0,29,City26,8.57,1,515.26,False,False,False,True,False,False,True,False,False,True,0.5112662910046494
ORD00007152,PROD00007152,USER00007152,2024-08-18,2023-04-12,435.02,2,Not as described,Returned,-494.0,59,City40,45.97,1,870.04,False,False,True,False,True,True,False,False,False,True,0.5123473948332136
ORD00007153,PROD00007153,USER00007153,2024-04-20,,21.61,5,,Not Returned,,46,City92,39.95,0,108.05,False,True,False,False,True,False,True,False,False,True,0.5410521717386443
ORD00007154,PROD00007154,USER00007154,2023-10-16,2024-10-05,450.62,4,Wrong item,Returned,355.0,46,City70,34.48,1,1802.48,False,True,False,True,False,True,False,False,False,False,0.5314622186657627
ORD00007155,PROD00007155,USER00007155,2023-03-03,2024-05-11,247.25,4,Defective,Returned,435.0,21,City23,31.87,1,989.0,True,False,False,False,True,False,True,False,False,True,0.523211140710969
ORD00007157,PROD00007157,USER00007157,2024-08-19,,92.11,4,,Not Returned,,49,City24,2.39,0,368.44,False,False,False,True,False,True,False,False,False,True,0.5176319946297818
ORD00007158,PROD00007158,USER00007158,2024-09-24,,329.5,3,,Not Returned,,24,City64,18.54,0,988.5,False,False,False,True,False,False,True,False,False,False,0.5119531209972934
ORD00007161,PROD00007161,USER00007161,2024-03-09,2024-03-31,307.05,2,Defective,Returned,22.0,27,City29,38.25,1,614.1,False,False,False,False,False,False,False,False,False,False,0.5066569193603422
ORD00007163,PROD00007163,USER00007163,2023-03-19,2024-08-09,478.16,3,Not as described,Returned,509.0,20,City77,39.31,1,1434.48,False,False,False,False,True,False,False,False,False,True,0.5084834682688468
ORD00007165,PROD00007165,USER00007165,2024-03-10,2023-05-12,331.94,1,Changed mind,Returned,-303.0,57,City34,27.78,1,331.94,False,False,False,True,False,False,True,False,False,False,0.5225403303133352
ORD00007167,PROD00007167,USER00007167,2024-11-19,2023-09-20,403.66,1,Not as described,Returned,-426.0,21,City19,32.0,1,403.66,True,False,False,False,False,True,False,False,False,True,0.532074198930633
ORD00007168,PROD00007168,USER00007168,2024-08-23,2023-08-13,129.7,1,Defective,Returned,-376.0,49,City67,45.64,1,129.7,False,False,False,True,False,False,True,False,False,False,0.5369386087066308
ORD00007171,PROD00007171,USER00007171,2023-06-08,2023-04-07,265.98,4,Changed mind,Returned,-62.0,24,City77,38.85,1,1063.92,False,False,False,False,True,True,False,False,False,True,0.5324124706536183
ORD00007172,PROD00007172,USER00007172,2023-05-16,,217.78,5,,Not Returned,,22,City69,44.52,0,1088.9,False,False,True,False,True,True,False,False,False,True,0.5129552202923823
ORD00007173,PROD00007173,USER00007173,2023-04-24,2023-07-08,11.96,1,Not as described,Returned,75.0,54,City47,30.92,1,11.96,False,False,False,False,True,False,False,False,False,False,0.500763602142189
ORD00007177,PROD00007177,USER00007177,2024-01-20,2023-09-27,81.58,3,Changed mind,Returned,-115.0,44,City100,39.89,1,244.74,False,False,False,True,False,False,False,True,False,True,0.5217110643796872
ORD00007180,PROD00007180,USER00007180,2024-01-14,,472.93,3,,Not Returned,,34,City68,8.8,0,1418.79,True,False,False,True,False,True,False,False,False,False,0.5109879436425971
